Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKX,P51817,AGC,PKA,0.47712125471966244,1.5493696999583093,1.7611179110848632,3.1760912590556813,1.2820042099724618,1.255118002045465,0.08628471041323037,0.3143358943770393,28
MAPK12,P53778,CMGC,MAPK,0.47712125471966244,1.2789314689024256,1.7474250108400469,1.8973376581028523,1.9785328317563706,1.9785328317563706,0,0.22931472805567044,3
CAMK4,Q16566,CAMK,CAMK1,0.47712125471966244,1.0255947646146488,1.5426228034760947,1.6709412807357753,1.4509946358572494,1.4026113469795685,0.10940042398775929,0.30183003630432464,10
PIM2,Q9P1W9,CAMK,PIM,0.47712125471966244,1.0578906926824212,1.4858951790271675,2.2730012720637376,1.150490940458978,1.1658176320223375,0.06900552167688896,0.2672483038058423,29
RPS6KA5,O75582,AGC-CAMK,RSK,0.47712125471966244,0.9251364947636974,1.4518153894548922,1.6989700043360187,1.1180782421923037,1.113470699926582,0.04393100385219521,0.25694447399549747,36
CAMK2B,Q13554,CAMK,CAMK2,0.47712125471966244,0.9076672139988566,1.4436974992327127,1.5228787452803376,1.5598301106636554,1.4624398453759087,0.13730232053928113,0.29887703017016404,4
PIM1,P11309,CAMK,PIM,0.47712125471966244,0.9350415624695239,1.4357285695614375,1.6320232147054055,1.0857022550279407,1.08538184638908,0.004258287629307812,0.2860329301356994,46
DAPK3,O43293,CAMK,DAPK,0.47712125471966244,0.8996294548824371,1.3767507096020994,1.3767507096020994,1.6057917638792596,1.6057917638792596,NA,0.41100907900301964,3
PRKG1,Q13976,AGC,PKG,0.4102257001276666,0.6980414631836369,1.3010299956639813,1.3565473235138126,1.1007752634067138,1.0857416974084184,0.059910542481867786,0.2657492058151556,32
MAPK13,O15264,CMGC,MAPK,0.47712125471966244,0.6698095799847935,1.2622774066719646,1.3187587626244128,1.2938525083158745,1.1998631745465893,0.1409840006539277,0.31736253997329966,7
CAMK2A,Q9UQM7,CAMK,CAMK2,0.47712125471966244,0.7256743865444595,1.2029634054559826,1.2730012720637376,1.2441098553506371,1.2631101867845496,0.08908320062191294,0.25027246636764244,6
CDK2,P24941,CMGC,CDK,0.47712125471966244,0.7011287261933928,1.1760912590556811,1.3068595393247051,1.2577514753846115,1.291253677122331,0.08863849417112168,0.23422387249206822,4
NUAK1,O60285,CAMK,CAMKL,0.47712125471966244,0.7100681843081519,1.1674910872937636,1.2518119729937995,1.2775196583946233,1.2775196583946233,0,0.20901414644664396,3
MAPK9,P45984,CMGC,MAPK,0.47712125471966244,0.612235501600596,1.0722875380997243,1.212303431710126,1.153452494317654,1.1684875434730675,0.03367953066384734,0.30870067649776994,6
MAPKAPK2,P49137,CAMK,MAPKAPK,0.47712125471966244,0.6386648471650169,1.0722875380997243,1.4202164033831899,1.1262126099687089,1.097045020267456,0.06253521189251143,0.3439781215475502,24
AKT3,Q9Y243,AGC,AKT,0.3433301455356708,0.6749612606145409,1.0299632233774432,1.5039934011199638,1.1219449780350772,1.1689830289360676,0.12729684850202375,0.28151874968076285,8
PRKACB,P22694,AGC,PKA,0.47712125471966244,0.6143434146997048,1.0299632233774432,2.0621479067488444,1.079727187123552,1.0194281535447693,0.1552693516355867,0.3115212999433111,23
PRKG2,Q13237,AGC,PKG,0.47712125471966244,0.5302298072118592,0.9885705382192183,1.1307682802690238,1.0608951079766777,1.0683963326155899,0.020137118606700456,0.3007443261957821,30
RPS6KB2,Q9UBS0,AGC,RSK,0.47712125471966244,0.6426289650438388,0.9829666607012197,2.1760912590556813,1.0635583415798537,1.0572258581625087,0.09633669568089791,0.327276226755952,21
CAMK2D,Q13557,CAMK,CAMK2,0.47712125471966244,0.521206068418002,0.9708713659505079,1.154901959985743,1.072168847772062,1.0893057924273672,0.08608514939864889,0.2938365004405894,6
SGK3,Q96BR1,AGC,SGK,0.47712125471966244,0.45158510273310326,0.9692653830238316,1.1042092517495559,1.0496758751901765,1.0531258910958214,0.07198488089742416,0.30922624435302465,12
MAPK7,Q13164,CMGC,MAPK,0.3911126845299535,0.4061384611974145,0.9612474110079834,1.1346985738974562,1.0761827370607961,0.9626819066683383,0.24312698517828235,0.21618621184029047,4
MAPK10,P53779,CMGC,MAPK,0.47712125471966244,0.5047582148414743,0.9533747879080979,1.0791812460476249,1.0806922256260827,1.0910438058118261,0.01552737027861506,0.3875737856448387,9
MAPK8,P45983,CMGC,MAPK,0.47712125471966244,0.49789759306982934,0.9533747879080979,1.0791812460476249,1.0806922256260827,1.087593279083245,0.013693853424010385,0.3875737856448387,9
CAMK2G,Q13555,CAMK,CAMK2,0.47712125471966244,0.49058849649508307,0.949493265885913,1.0489864606908736,1.0461614567450759,1.0716695154965798,0.045044400653899606,0.3070027489242377,6
MAPK14,Q16539,CMGC,MAPK,0.47712125471966244,0.4464646344824955,0.9430951486635274,0.9801916066464476,1.024060661705438,1.0242492588835477,0.04489805873447555,0.48372169549489746,6
CHEK2,O96017,CAMK,RAD53,0.47712125471966244,0.3867155399363337,0.8643373979999269,1.0621479067488444,1.0306488188776297,1.0202939061382377,0.061308554574016884,0.3672365740069588,16
CDK3,Q00526,CMGC,CDK,0.3767779228316687,0.31793511659316376,0.8416375079047503,0.8685952211424683,0.9494588077232183,0.9083484132598532,0.06166559169504776,0.3074293443760669,3
