Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
CDK2,P24941,CMGC,CDK,0.415799709068027,1.6452156452233795,2.158140190224939,2.2605858973013047,0.5543413840481124,0.5500824963342895,0.011267957752523676,0.19643793308809998,4
MAPK9,P45984,CMGC,MAPK,0.44557226575919684,1.5923029034325633,2.0511959540671887,2.2951633937885965,0.5131691162202028,0.5134206799409512,0.010133528978734463,0.18601069782995303,6
RPS6KB2,Q9UBS0,AGC,RSK,0.3830160094552948,1.5120905722286873,1.7767637268970022,2.253988892248074,0.40373285162388184,0.4187520864047415,0.04623545566840225,0.19046138452358072,21
MAPK10,P53779,CMGC,MAPK,0.36472406979993377,1.3571133363814964,1.7160658865433907,1.8225212174576775,0.45649417042384566,0.45952659054246414,0.004548630177927754,0.2039227923166687,9
MAPK8,P45983,CMGC,MAPK,0.36472406979993377,1.3687505975503869,1.7160658865433907,1.8225212174576775,0.45649417042384566,0.458515783836258,0.004011514752266773,0.2039227923166687,9
PRKCA,P17252,AGC,PKC,0.38128002845576353,1.0362735457627843,1.4284775006974009,1.8313846777889826,0.3801248326569631,0.3840352480281482,0.007697110667057316,0.18173687778669914,21
PRKY,O43930,AGC,PKA,0.4256624376121786,1.1489294080971302,1.3858624091410225,2.331987028358168,0.46529893221340496,0.4508969986403403,0.04774716197247123,0.24546683968886285,8
MAPK12,P53778,CMGC,MAPK,0.3988244459637625,0.8604050829242806,1.2396161239626042,1.3552857555042443,0.4789813453304941,0.4789813453304941,0,0.14372078534642277,3
PRKX,P51817,AGC,PKA,0.3428707755531335,1.009707432017575,1.2363324617636409,2.133122185662501,0.3791550591429401,0.37255289792821505,0.041646616432831594,0.1779210411953844,28
MAPK13,O15264,CMGC,MAPK,0.3578778465810127,0.7225383229570032,1.184687956475641,1.3219188668884922,0.42453635731739486,0.40458977961636844,0.029919866551539658,0.18266137514321532,7
PRKG2,Q13237,AGC,PKG,0.36045870492013005,0.7733446333003643,1.141920195291916,1.2624257276732511,0.35532650114399006,0.35361924281085155,0.005717987367452726,0.16930641716301587,30
