Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKX,P51817,AGC,PKA,0.47712125471966244,1.6108151584425459,2.2218487496163566,2.8750612633917,1.4509295744525397,1.5097437237500315,0.16687205328443222,0.4518041934133431,28
MAPK14,Q16539,CMGC,MAPK,0.47712125471966244,1.5148618405882102,2,2.2730012720637376,2.380691300821426,2.301602433595612,0.28010659645813685,0.7108901766463934,6
DAPK3,O43293,CAMK,DAPK,0.47712125471966244,1.337242168318426,1.8143634230380883,1.8143634230380883,2.804716500305553,2.804716500305553,NA,0.4620942538354898,3
MAPKAPK2,P49137,CAMK,MAPKAPK,0.47712125471966244,1.1404469416172331,1.644612342013426,2,1.42570667834348,1.4641603729392838,0.08160008543671003,0.45843663878417357,24
NUAK1,O60285,CAMK,CAMKL,0.47712125471966244,1.1241665134825019,1.6078895349886861,1.6847295652214085,2.3907963680611277,2.3907963680611277,0,0.22262785565543966,3
CAMK4,Q16566,CAMK,CAMK1,0.47712125471966244,1.2123291411333437,1.596307662438871,2.1346985738974564,1.8203649052811386,1.7946818076110564,0.2091058175986119,0.523971374301839,10
PRKAA1,Q13131,CAMK,CAMKL,0.47712125471966244,1.0659380815387627,1.585026652029182,1.7611179110848632,1.6477408764927228,1.6450937987688172,0.0662971510629371,0.48008804804868,11
CHEK1,O14757,CAMK,CAMKL,0.47712125471966244,1.0730951620473808,1.5740312677277188,1.6575773191777936,1.9000593001686987,1.901117357937236,0.07839123968844368,0.5261662678432611,6
AKT2,P31751,AGC,AKT,0.47712125471966244,1.0274803907763952,1.5633074023359457,1.9456423376774072,1.453529128211781,1.43872122716184,0.058618254469584206,0.4257802031095872,24
CHEK2,O96017,CAMK,RAD53,0.47712125471966244,0.8928628264113906,1.4858951790271675,1.585026652029182,1.5256392588859282,1.4899528063721785,0.12556479225970232,0.5484534972921339,16
MAPK10,P53779,CMGC,MAPK,0.47712125471966244,1.0091035538561197,1.4771212547196624,1.5740312677277188,1.6753178035738652,1.7052271912432453,0.04486408150407028,0.5490928443751383,9
MAPK8,P45983,CMGC,MAPK,0.47712125471966244,0.996216454527745,1.4771212547196624,1.5740312677277188,1.6753178035738652,1.695257395353452,0.039566400819700864,0.5490928443751383,9
PRKG2,Q13237,AGC,PKG,0.47712125471966244,0.9588589781605077,1.4357285695614375,1.8538719643217618,1.3927593275028767,1.379851682030474,0.06783365105015926,0.4276622228570615,30
AKT3,Q9Y243,AGC,AKT,0.44367347742366453,1.27770795714153,1.3836995695574275,3.1760912590556813,1.6962754439536565,1.6513796849078093,0.5086385062512467,0.49865463216571504,8
NPR1,P16066,RGC,RGC,0.47712125471966244,0.9046693910639374,1.3631779024128257,1.513333427374107,1.47021297399707,1.4898992439133651,0.04448576739372755,0.5117210928518462,16
