Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
CHUK,O15111,OTHER,IKK,NA,2.612508754293392,2.6989700043360187,2.6989700043360187,-0.6731245469394014,-0.6665215073443521,0.009904559392573955,NA,4
PRKACA,P17612,AGC,PKA,NA,2.6320744497440227,2.6989700043360187,2.6989700043360187,-0.25915221841753133,-0.2656085419134507,0.022136727102962554,NA,50
IKBKB,O14920,OTHER,IKK,NA,1.856152065352487,1.744727494896694,2.3979400086720375,-0.5148026480828649,-0.5236841705771519,0.03160493191640562,NA,4
PRKG1,Q13976,AGC,PKG,NA,1.8971481322723862,1.6989700043360187,2.6989700043360187,-0.25866603405029326,-0.263787309385437,0.02427714423499332,NA,35
PRKG2,Q13237,AGC,PKG,NA,1.6955437557195905,1.585026652029182,2.3979400086720375,-0.26289209523304086,-0.2610072909169066,0.00935673704807279,NA,32
STK38L,Q9Y2H1,AGC,NDR,NA,1.6197050065780447,1.585026652029182,1.853871964321762,-0.36647797404911764,-0.4106472649088746,0.07650345590338667,NA,7
CAMK4,Q16566,CAMK,CAMK1,NA,1.6429388045457225,1.5528419686577808,2.221848749616356,-0.34688898654467215,-0.364019118216649,0.027815988853346657,NA,10
RPS6KB2,Q9UBS0,AGC,RSK,NA,1.4666893845841371,1.5528419686577808,2,-0.2866347908601665,-0.2838746763880348,0.04118538261655653,NA,23
PRKD1,Q15139,CAMK,PKD,NA,1.4595388727899643,1.4685210829577449,1.6197887582883939,-0.3962580231595651,-0.3962580231595651,0,NA,6
CAMK2D,Q13557,CAMK,CAMK2,NA,1.4941642649722984,1.4397130343970752,2.3979400086720375,-0.3519766650766014,-0.4000440723131956,0.09606917410775292,NA,7
RPS6KA5,O75582,AGC-CAMK,RSK,NA,1.6927477178867378,1.4202164033831899,2.3979400086720375,-0.24468924064298048,-0.24715091099289374,0.008936477489241814,NA,40
CAMK2G,Q13555,CAMK,CAMK2,NA,1.3948731950216304,1.293182501400722,2.0969100130080562,-0.34860591180550327,-0.37283214900602757,0.07031427766456108,NA,7
CDK15,Q96Q40,CMGC,CDK,NA,1.1819090774431855,1.2839966563652008,1.494850021680094,-0.4076599446405763,-0.3789806926503311,0.043069368272080445,NA,5
CDK14,O94921,CMGC,CDK,NA,1.2444521320503434,1.268801001050522,1.337242168318426,-0.44710455446074954,-0.44710455446074954,0,NA,3
PRKX,P51817,AGC,PKA,NA,1.006898487494047,1.1804560644581312,1.4436974992327127,-0.23446384231623843,-0.23233987819412535,0.015601328963497554,NA,30
CAMK2A,Q9UQM7,CAMK,CAMK2,NA,1.1573701540578796,1.0861861476162833,1.853871964321762,-0.32004195595538526,-0.36436457252549415,0.08939084284806934,NA,6
CSNK1E,P49674,CK1,CK1,NA,1.0655015487564323,1.0655015487564323,1.0655015487564323,-0.3858550659121218,-0.3858550659121218,NA,NA,3
PRKCE,Q02156,AGC,PKC,NA,0.9780053450209754,1.0555173278498313,1.3767507096020994,-0.25458487506943517,-0.24853049369289315,0.0318062861412311,NA,19
ARAF,P10398,TKL,RAF,NA,1.01660174084773,1.0268721464003014,1.0655015487564323,-0.3927450156686139,-0.3927450156686139,0,NA,3
BRAF,P15056,TKL,RAF,NA,1.01660174084773,1.0268721464003014,1.0655015487564323,-0.3927450156686139,-0.3927450156686139,0,NA,3
PIM3,Q86V86,CAMK,PIM,NA,1.01660174084773,1.0268721464003014,1.0655015487564323,-0.3927450156686139,-0.3927450156686139,0,NA,3
PRKCA,P17252,AGC,PKC,NA,0.9411826692346568,1.0177287669604316,1.207608310501746,-0.24439829011618694,-0.23984596532566826,0.011589676165070801,NA,24
PRKCD,Q05655,AGC,PKC,NA,1.0504869101934287,1.0087739243075051,1.494850021680094,-0.2559153777359797,-0.2581591579772717,0.012115350537255204,NA,21
PRKACG,P22612,AGC,PKA,NA,0.9594248869281616,0.9829666607012196,1.0087739243075051,-0.38449107270755967,-0.38449107270755967,0,NA,3
CSNK1D,P48730,CK1,CK1,NA,0.9724638087752913,0.9724638087752913,1.0655015487564323,-0.3858550659121218,-0.3858550659121218,0,NA,3
PRKACB,P22694,AGC,PKA,NA,0.7990017941575334,0.8794260687941501,1.1804560644581312,-0.22630296947904763,-0.22961329098115685,0.03618132888700923,NA,25
AKT3,Q9Y243,AGC,AKT,NA,0.8574091437457824,0.8297382846050426,1.193820026016113,-0.2700680120056826,-0.29898021085645016,0.0627004489629733,NA,9
AKT1,P31749,AGC,AKT,NA,0.8183896876014868,0.8013429130455774,1.5228787452803376,-0.23048217149532538,-0.23068619437570953,0.02549053443178839,NA,25
CSNK2A1,P68400,CMGC,CK2,NA,0.7554562172724498,0.7544873321858502,0.8124792791635369,-0.33166665931886685,-0.33166665931886685,0,NA,3
PIM1,P11309,CAMK,PIM,NA,0.7475361157033773,0.6736641390712486,1.1804560644581312,-0.19657305001570513,-0.19957074883742337,0.005479524363079448,NA,55
SGK2,Q9HBY8,AGC,SGK,NA,0.7003324235053153,0.6575773191777937,1.0087739243075051,-0.23106326263737972,-0.2400172800753567,0.040466990573990266,NA,15
PRKDC,P78527,Atypical,PIKK,NA,0.6491812078507896,0.6497519816658371,0.7033348097384688,-0.29415957866577236,-0.29415957866577236,0,NA,4
CSNK1A1,P48729,CK1,CK1,NA,0.5228652093474453,0.6345120151091003,0.8664610916297825,-0.24418784832196389,-0.22008271936126558,0.03645539539861942,NA,9
RPS6KA4,O75676,AGC-CAMK,RSK,NA,0.5165364141468398,0.6257199400131914,0.7033348097384688,-0.3060169451287524,-0.25345061244200895,0.09733393474543589,NA,4
PRKCI,P41743,AGC,PKC,NA,0.6135872596949249,0.623423042943488,0.7644715530924511,-0.2283131690092729,-0.22928542151213985,0.009125308090863288,NA,15
PSKH1,P11801,CAMK,PSK,NA,0.6030435878732571,0.620030167141442,0.6345120151091003,-0.2892195921558297,-0.2892195921558297,0.006248707060542288,NA,4
PLK3,Q9H4B4,CAMK,PLK,NA,0.5683408805006143,0.6055483191737837,0.6903698325741012,-0.27326383228671886,-0.2533917264071441,0.02433198138237898,NA,6
CAMK2B,Q13554,CAMK,CAMK2,NA,0.6141213502325399,0.5985994592184559,0.9507819773298184,-0.2928785371517811,-0.27589132039091846,0.05807632603219137,NA,5
PIM2,Q9P1W9,CAMK,PIM,NA,0.6411155565616627,0.5883802940367698,1.0861861476162833,-0.2067314481689459,-0.2039262206026007,0.016497695791389086,NA,35
MAP3K14,Q99558,STE,STE-Unique,NA,0.5528419686577808,0.5528419686577808,0.5528419686577808,-0.27633108530853984,-0.27633108530853984,NA,NA,3
IKBKE,Q14164,OTHER,IKK,NA,0.7128420932114875,0.5346171485515817,1.2676062401770316,-0.22698322721416764,-0.2664434536577816,0.055430475782766185,NA,7
PAK1,Q13153,STE,STE20,NA,0.5123890861957787,0.5086383061657274,0.5686362358410126,-0.23532653218202007,-0.23532653218202007,0,NA,6
NEK8,Q86SG6,NEK,NEK,NA,0.4668860772415652,0.44876942580828294,0.619788758288394,-0.24447596147237907,-0.24447596147237907,0.0368408629091832,NA,4
DAPK1,P53355,CAMK,DAPK,NA,0.4479477273973421,0.4479477273973421,0.47108329972234525,-0.2432640549335147,-0.2432640549335147,0,NA,3
MYLK3,Q32MK0,CAMK,MLCK,NA,0.43339030291860225,0.4354129485161163,0.4559319556497244,-0.23008307001889725,-0.23008307001889725,0,NA,3
PRKCB,P05771,AGC,PKC,NA,0.38688927461140343,0.431798275933005,0.4788619162959637,-0.1979413487665127,-0.1921611226055475,0.01183363861862446,NA,20
PRKCG,P05129,AGC,PKC,NA,0.4369556069964936,0.4089353929735008,0.906578314837765,-0.20514396472520452,-0.18706263109801646,0.06926726691468585,NA,13
CDKL1,Q00532,CMGC,CDKL,NA,0.47823689538143926,0.3788237182249648,0.8601209135987634,-0.20756765917146866,-0.23749652230087076,0.07267727639128216,NA,5
AKT2,P31751,AGC,AKT,NA,0.37476703693172064,0.37468754903832613,0.5346171485515817,-0.18730601326974933,-0.18620612882353313,0.017504177071852176,NA,24
