Kinase,Z,method,AvgZ
ATR,-0.31,710418301>0.2,-0.3175
IRAK,0.3,710418301>0.2,0.9575
STKR,-0.3,710418301>0.2,0.6691666666666667
P38,-0.27,710418301>0.2,0.9550000000000001
MTOR,0.24,710418301>0.2,0.3833333333333333
DAPK,-0.22,710418301>0.2,0.3058333333333333
PKCA,-0.22,710418301>0.2,0.07166666666666668
CDK,-0.21,710418301>0.2,0.08666666666666671
PRKDC,-0.18,710418301>0.2,-0.3516666666666666
GRK,-0.17,710418301>0.2,0.2175
MARK,-0.11,710418301>0.2,0.81
GSK,0.1,710418301>0.2,-0.25166666666666665
CAMK2,-0.1,710418301>0.2,0.47833333333333333
NEK,0.07,710418301>0.2,0.135
MLCK,0.07,710418301>0.2,0.30333333333333334
LKB,0.06,710418301>0.2,1.4408333333333334
PKCI,-0.05,710418301>0.2,0.29
PKG,0.04,710418301>0.2,-0.235
PKA,-0.02,710418301>0.2,-0.52
BRSK,2.65,710418301>0.3,2.643333333333333
DMPK,2.14,710418301>0.3,1.7366666666666666
MELK,2.12,710418301>0.3,1.5516666666666667
CK1,-1.84,710418301>0.3,-1.2275
PAKB,1.56,710418301>0.3,1.4766666666666668
MAPKAPK,1.44,710418301>0.3,1.5141666666666667
AMPK,-1.42,710418301>0.3,-0.9375
PHK,1.38,710418301>0.3,0.6883333333333334
NMO,-1.36,710418301>0.3,-1.345
PEK,-1.26,710418301>0.3,-0.1283333333333334
MST,1.2,710418301>0.3,0.97
MTOR,1.19,710418301>0.3,0.3833333333333333
JNK,-1.17,710418301>0.3,0.16249999999999998
CHK1,1.17,710418301>0.3,0.6466666666666666
CAMK1,-1.16,710418301>0.3,-0.1758333333333334
PIM,1.05,710418301>0.3,0.48000000000000004
RAD53,1.05,710418301>0.3,0.6383333333333333
DYRK,1.04,710418301>0.3,1.6141666666666667
SGK,1.04,710418301>0.3,0.5900000000000001
IRAK,1.04,710418301>0.3,0.9575
RIPK,-1.02,710418301>0.3,-0.8358333333333333
PLK,-1.01,710418301>0.3,-1.4708333333333332
MLK,-1.01,710418301>0.3,-0.7208333333333333
QIK,0.98,710418301>0.3,0.2025
CDK,-0.95,710418301>0.3,0.08666666666666671
PDHK,-0.93,710418301>0.3,-0.6033333333333334
COT,-0.89,710418301>0.3,-0.44000000000000006
NDR,-0.88,710418301>0.3,-0.3441666666666666
P38,-0.84,710418301>0.3,0.9550000000000001
RSK,-0.84,710418301>0.3,-1.2416666666666667
MSN,-0.79,710418301>0.3,-0.7883333333333333
ATM,-0.78,710418301>0.3,-0.7858333333333334
PKCH,0.74,710418301>0.3,1.4725
IKK,-0.72,710418301>0.3,-0.8583333333333334
ERK,0.72,710418301>0.3,1.7566666666666666
BARK2,-0.68,710418301>0.3,-0.6791666666666667
CAMK2,0.64,710418301>0.3,0.47833333333333333
AKT,-0.64,710418301>0.3,-0.42583333333333334
RAF,0.6,710418301>0.3,0.5175
LKB,0.58,710418301>0.3,1.4408333333333334
NUAK,-0.56,710418301>0.3,-0.5608333333333333
TLK,-0.55,710418301>0.3,-0.5508333333333333
PKCI,0.55,710418301>0.3,0.29
TTK,-0.55,710418301>0.3,-0.5566666666666666
NAK,-0.55,710418301>0.3,-0.5475
PKN,-0.53,710418301>0.3,0.31166666666666665
HAL,-0.52,710418301>0.3,-0.5466666666666666
PDK1,0.51,710418301>0.3,1.1316666666666666
MLCK,0.5,710418301>0.3,0.30333333333333334
GSK,-0.5,710418301>0.3,-0.25166666666666665
VRK1,0.5,710418301>0.3,0.7525000000000001
PKG,0.48,710418301>0.3,-0.235
GRK,0.43,710418301>0.3,0.2175
BUD32,-0.41,710418301>0.3,-0.39666666666666667
PASK,-0.4,710418301>0.3,-0.38583333333333336
PRKDC,0.4,710418301>0.3,-0.3516666666666666
SLK,-0.39,710418301>0.3,-0.3925
WNK,-0.39,710418301>0.3,0.32333333333333336
CAMKK,-0.39,710418301>0.3,-0.3925
MOS,-0.39,710418301>0.3,-0.3875
TAO,-0.39,710418301>0.3,-0.3933333333333333
KHS,-0.38,710418301>0.3,-0.3875
CLK,-0.38,710418301>0.3,-0.38166666666666665
NIK,-0.38,710418301>0.3,-0.38583333333333336
ULK,-0.37,710418301>0.3,-0.3908333333333333
AUR,-0.35,710418301>0.3,-0.07083333333333332
PKCD,0.33,710418301>0.3,-0.4408333333333333
FRAY,0.32,710418301>0.3,-0.13166666666666665
PKCA,-0.32,710418301>0.3,0.07166666666666668
MARK,0.32,710418301>0.3,0.81
STE11,-0.28,710418301>0.3,0.2958333333333333
STE7,-0.28,710418301>0.3,-0.39333333333333337
PKD,-0.27,710418301>0.3,-0.6633333333333333
ATR,0.26,710418301>0.3,-0.3175
NEK,0.25,710418301>0.3,0.135
PKA,0.17,710418301>0.3,-0.52
PAKA,-0.14,710418301>0.3,-0.025833333333333337
STKR,0.13,710418301>0.3,0.6691666666666667
DAPK,-0.07,710418301>0.3,0.3058333333333333
CK2,-0.04,710418301>0.3,-0.1575
BRSK,2.61,710418301>0.4,2.643333333333333
DMPK,1.97,710418301>0.4,1.7366666666666666
MELK,1.83,710418301>0.4,1.5516666666666667
PAKB,1.72,710418301>0.4,1.4766666666666668
CK1,-1.56,710418301>0.4,-1.2275
RAD53,1.47,710418301>0.4,0.6383333333333333
CHK1,1.4,710418301>0.4,0.6466666666666666
CDK,-1.4,710418301>0.4,0.08666666666666671
IKK,-1.37,710418301>0.4,-0.8583333333333334
MAPKAPK,1.33,710418301>0.4,1.5141666666666667
NMO,-1.23,710418301>0.4,-1.345
AMPK,-1.21,710418301>0.4,-0.9375
PHK,1.15,710418301>0.4,0.6883333333333334
DYRK,1.11,710418301>0.4,1.6141666666666667
PEK,-1.11,710418301>0.4,-0.1283333333333334
PDHK,-1.09,710418301>0.4,-0.6033333333333334
QIK,1.03,710418301>0.4,0.2025
CAMK1,-1.02,710418301>0.4,-0.1758333333333334
GSK,-1.01,710418301>0.4,-0.25166666666666665
PIM,0.99,710418301>0.4,0.48000000000000004
AKT,-0.89,710418301>0.4,-0.42583333333333334
RAF,0.88,710418301>0.4,0.5175
MLK,-0.84,710418301>0.4,-0.7208333333333333
PKG,0.84,710418301>0.4,-0.235
MST,0.84,710418301>0.4,0.97
COT,-0.8,710418301>0.4,-0.44000000000000006
JNK,-0.79,710418301>0.4,0.16249999999999998
NDR,-0.79,710418301>0.4,-0.3441666666666666
RIPK,-0.77,710418301>0.4,-0.8358333333333333
PKCI,0.77,710418301>0.4,0.29
RSK,-0.77,710418301>0.4,-1.2416666666666667
SGK,0.77,710418301>0.4,0.5900000000000001
ATM,-0.72,710418301>0.4,-0.7858333333333334
MSN,-0.71,710418301>0.4,-0.7883333333333333
ERK,0.7,710418301>0.4,1.7566666666666666
PLK,-0.69,710418301>0.4,-1.4708333333333332
MLCK,0.66,710418301>0.4,0.30333333333333334
GRK,0.64,710418301>0.4,0.2175
PRKDC,0.63,710418301>0.4,-0.3516666666666666
VRK1,0.62,710418301>0.4,0.7525000000000001
BARK2,-0.61,710418301>0.4,-0.6791666666666667
FRAY,0.54,710418301>0.4,-0.13166666666666665
TTK,-0.52,710418301>0.4,-0.5566666666666666
PKN,-0.52,710418301>0.4,0.31166666666666665
TLK,-0.51,710418301>0.4,-0.5508333333333333
HAL,-0.51,710418301>0.4,-0.5466666666666666
NAK,-0.5,710418301>0.4,-0.5475
NUAK,-0.5,710418301>0.4,-0.5608333333333333
PKCD,0.48,710418301>0.4,-0.4408333333333333
ATR,0.48,710418301>0.4,-0.3175
PDK1,0.45,710418301>0.4,1.1316666666666666
P38,-0.45,710418301>0.4,0.9550000000000001
NEK,0.44,710418301>0.4,0.135
MARK,0.42,710418301>0.4,0.81
IRAK,0.39,710418301>0.4,0.9575
WNK,-0.36,710418301>0.4,0.32333333333333336
SLK,-0.36,710418301>0.4,-0.3925
TAO,-0.36,710418301>0.4,-0.3933333333333333
CAMKK,-0.36,710418301>0.4,-0.3925
BUD32,-0.35,710418301>0.4,-0.39666666666666667
ULK,-0.35,710418301>0.4,-0.3908333333333333
KHS,-0.35,710418301>0.4,-0.3875
NIK,-0.34,710418301>0.4,-0.38583333333333336
MOS,-0.34,710418301>0.4,-0.3875
PASK,-0.34,710418301>0.4,-0.38583333333333336
CLK,-0.32,710418301>0.4,-0.38166666666666665
STKR,0.26,710418301>0.4,0.6691666666666667
LKB,-0.23,710418301>0.4,1.4408333333333334
AUR,-0.21,710418301>0.4,-0.07083333333333332
DAPK,0.19,710418301>0.4,0.3058333333333333
PKCH,0.19,710418301>0.4,1.4725
PAKA,0.18,710418301>0.4,-0.025833333333333337
MTOR,0.15,710418301>0.4,0.3833333333333333
PKCA,0.15,710418301>0.4,0.07166666666666668
STE11,-0.15,710418301>0.4,0.2958333333333333
CK2,0.13,710418301>0.4,-0.1575
STE7,0.12,710418301>0.4,-0.39333333333333337
PKD,0.07,710418301>0.4,-0.6633333333333333
PKA,0.06,710418301>0.4,-0.52
CAMK2,0.04,710418301>0.4,0.47833333333333333
WNK,2.55,710418302>0.15,0.32333333333333336
BRSK,2.39,710418302>0.15,2.643333333333333
ERK,2.27,710418302>0.15,1.7566666666666666
LKB,2.15,710418302>0.15,1.4408333333333334
DYRK,2.15,710418302>0.15,1.6141666666666667
AKT,-1.97,710418302>0.15,-0.42583333333333334
PLK,-1.81,710418302>0.15,-1.4708333333333332
RSK,-1.8,710418302>0.15,-1.2416666666666667
IRAK,1.68,710418302>0.15,0.9575
VRK1,1.66,710418302>0.15,0.7525000000000001
IKK,-1.61,710418302>0.15,-0.8583333333333334
AMPK,-1.53,710418302>0.15,-0.9375
CK1,-1.52,710418302>0.15,-1.2275
PDK1,1.5,710418302>0.15,1.1316666666666666
PKN,1.44,710418302>0.15,0.31166666666666665
NMO,-1.41,710418302>0.15,-1.345
P38,1.36,710418302>0.15,0.9550000000000001
PKCH,1.33,710418302>0.15,1.4725
DMPK,1.26,710418302>0.15,1.7366666666666666
MELK,1.26,710418302>0.15,1.5516666666666667
PKA,-1.25,710418302>0.15,-0.52
CAMK2,1.21,710418302>0.15,0.47833333333333333
STKR,1.04,710418302>0.15,0.6691666666666667
SGK,-1.04,710418302>0.15,0.5900000000000001
DAPK,1.02,710418302>0.15,0.3058333333333333
CHK1,0.96,710418302>0.15,0.6466666666666666
MST,0.94,710418302>0.15,0.97
NDR,-0.94,710418302>0.15,-0.3441666666666666
PKG,-0.94,710418302>0.15,-0.235
COT,-0.93,710418302>0.15,-0.44000000000000006
FRAY,0.82,710418302>0.15,-0.13166666666666665
MSN,-0.8,710418302>0.15,-0.7883333333333333
ATM,-0.79,710418302>0.15,-0.7858333333333334
RAD53,0.75,710418302>0.15,0.6383333333333333
PKCD,-0.73,710418302>0.15,-0.4408333333333333
RIPK,-0.73,710418302>0.15,-0.8358333333333333
BARK2,-0.69,710418302>0.15,-0.6791666666666667
PHK,0.66,710418302>0.15,0.6883333333333334
NEK,0.65,710418302>0.15,0.135
CAMK1,-0.63,710418302>0.15,-0.1758333333333334
TTK,-0.59,710418302>0.15,-0.5566666666666666
HAL,-0.58,710418302>0.15,-0.5466666666666666
TLK,-0.58,710418302>0.15,-0.5508333333333333
PAKB,-0.57,710418302>0.15,1.4766666666666668
NAK,-0.57,710418302>0.15,-0.5475
PKD,-0.57,710418302>0.15,-0.6633333333333333
NUAK,-0.55,710418302>0.15,-0.5608333333333333
MAPKAPK,0.55,710418302>0.15,1.5141666666666667
STE11,0.53,710418302>0.15,0.2958333333333333
AUR,-0.52,710418302>0.15,-0.07083333333333332
QIK,-0.51,710418302>0.15,0.2025
PIM,0.42,710418302>0.15,0.48000000000000004
ULK,-0.42,710418302>0.15,-0.3908333333333333
PAKA,-0.41,710418302>0.15,-0.025833333333333337
TAO,-0.4,710418302>0.15,-0.3933333333333333
CLK,-0.4,710418302>0.15,-0.38166666666666665
RAF,0.4,710418302>0.15,0.5175
KHS,-0.4,710418302>0.15,-0.3875
PASK,-0.4,710418302>0.15,-0.38583333333333336
NIK,-0.39,710418302>0.15,-0.38583333333333336
MLK,-0.39,710418302>0.15,-0.7208333333333333
BUD32,-0.39,710418302>0.15,-0.39666666666666667
SLK,-0.39,710418302>0.15,-0.3925
PEK,-0.39,710418302>0.15,-0.1283333333333334
CAMKK,-0.39,710418302>0.15,-0.3925
MOS,-0.38,710418302>0.15,-0.3875
PDHK,-0.37,710418302>0.15,-0.6033333333333334
PKCI,0.36,710418302>0.15,0.29
MLCK,0.33,710418302>0.15,0.30333333333333334
MTOR,0.3,710418302>0.15,0.3833333333333333
PRKDC,0.24,710418302>0.15,-0.3516666666666666
GRK,0.23,710418302>0.15,0.2175
MARK,0.2,710418302>0.15,0.81
ATR,0.15,710418302>0.15,-0.3175
CK2,-0.15,710418302>0.15,-0.1575
JNK,0.11,710418302>0.15,0.16249999999999998
PKCA,-0.1,710418302>0.15,0.07166666666666668
CDK,-0.09,710418302>0.15,0.08666666666666671
STE7,-0.08,710418302>0.15,-0.39333333333333337
GSK,0.03,710418302>0.15,-0.25166666666666665
BRSK,2.65,710418302>0.2,2.643333333333333
WNK,2.56,710418302>0.2,0.32333333333333336
LKB,2.47,710418302>0.2,1.4408333333333334
RSK,-2.37,710418302>0.2,-1.2416666666666667
ERK,2.23,710418302>0.2,1.7566666666666666
DYRK,2.06,710418302>0.2,1.6141666666666667
VRK1,1.88,710418302>0.2,0.7525000000000001
AKT,-1.74,710418302>0.2,-0.42583333333333334
IKK,-1.72,710418302>0.2,-0.8583333333333334
PKN,1.57,710418302>0.2,0.31166666666666665
PLK,-1.55,710418302>0.2,-1.4708333333333332
PKCH,1.52,710418302>0.2,1.4725
PDK1,1.51,710418302>0.2,1.1316666666666666
AMPK,-1.42,710418302>0.2,-0.9375
NMO,-1.36,710418302>0.2,-1.345
PKA,-1.34,710418302>0.2,-0.52
STKR,1.3,710418302>0.2,0.6691666666666667
CK1,-1.27,710418302>0.2,-1.2275
P38,1.22,710418302>0.2,0.9550000000000001
PKG,-1.13,710418302>0.2,-0.235
IRAK,1.04,710418302>0.2,0.9575
DMPK,1.02,710418302>0.2,1.7366666666666666
RIPK,-1.02,710418302>0.2,-0.8358333333333333
MAPKAPK,0.92,710418302>0.2,1.5141666666666667
COT,-0.89,710418302>0.2,-0.44000000000000006
NDR,-0.88,710418302>0.2,-0.3441666666666666
MELK,0.87,710418302>0.2,1.5516666666666667
SGK,-0.86,710418302>0.2,0.5900000000000001
PHK,0.85,710418302>0.2,0.6883333333333334
PKD,-0.82,710418302>0.2,-0.6633333333333333
MSN,-0.79,710418302>0.2,-0.7883333333333333
ATM,-0.78,710418302>0.2,-0.7858333333333334
PAKA,-0.73,710418302>0.2,-0.025833333333333337
PEK,-0.72,710418302>0.2,-0.1283333333333334
STE11,0.69,710418302>0.2,0.2958333333333333
BARK2,-0.68,710418302>0.2,-0.6791666666666667
CAMK2,0.64,710418302>0.2,0.47833333333333333
DAPK,0.6,710418302>0.2,0.3058333333333333
RAF,0.6,710418302>0.2,0.5175
NUAK,-0.56,710418302>0.2,-0.5608333333333333
TLK,-0.55,710418302>0.2,-0.5508333333333333
PKCI,0.55,710418302>0.2,0.29
TTK,-0.55,710418302>0.2,-0.5566666666666666
PAKB,-0.55,710418302>0.2,1.4766666666666668
QIK,-0.55,710418302>0.2,0.2025
NAK,-0.55,710418302>0.2,-0.5475
PKCD,-0.54,710418302>0.2,-0.4408333333333333
MST,0.53,710418302>0.2,0.97
MTOR,0.53,710418302>0.2,0.3833333333333333
HAL,-0.52,710418302>0.2,-0.5466666666666666
PIM,0.52,710418302>0.2,0.48000000000000004
MLCK,0.5,710418302>0.2,0.30333333333333334
JNK,0.47,710418302>0.2,0.16249999999999998
CAMK1,-0.46,710418302>0.2,-0.1758333333333334
RAD53,0.46,710418302>0.2,0.6383333333333333
PDHK,-0.45,710418302>0.2,-0.6033333333333334
GRK,0.43,710418302>0.2,0.2175
BUD32,-0.41,710418302>0.2,-0.39666666666666667
PASK,-0.4,710418302>0.2,-0.38583333333333336
PRKDC,0.4,710418302>0.2,-0.3516666666666666
CDK,-0.4,710418302>0.2,0.08666666666666671
SLK,-0.39,710418302>0.2,-0.3925
CAMKK,-0.39,710418302>0.2,-0.3925
MOS,-0.39,710418302>0.2,-0.3875
TAO,-0.39,710418302>0.2,-0.3933333333333333
KHS,-0.38,710418302>0.2,-0.3875
CLK,-0.38,710418302>0.2,-0.38166666666666665
NIK,-0.38,710418302>0.2,-0.38583333333333336
ULK,-0.37,710418302>0.2,-0.3908333333333333
AUR,-0.35,710418302>0.2,-0.07083333333333332
FRAY,0.32,710418302>0.2,-0.13166666666666665
PKCA,-0.32,710418302>0.2,0.07166666666666668
MARK,0.32,710418302>0.2,0.81
CHK1,0.3,710418302>0.2,0.6466666666666666
ATR,0.26,710418302>0.2,-0.3175
NEK,0.25,710418302>0.2,0.135
MLK,-0.25,710418302>0.2,-0.7208333333333333
STE7,0.23,710418302>0.2,-0.39333333333333337
GSK,0.2,710418302>0.2,-0.25166666666666665
CK2,-0.04,710418302>0.2,-0.1575
LKB,3.31,710418302>0.3,1.4408333333333334
BRSK,2.85,710418302>0.3,2.643333333333333
RSK,-2.77,710418302>0.3,-1.2416666666666667
ERK,2.7,710418302>0.3,1.7566666666666666
PKCH,2.39,710418302>0.3,1.4725
MAPKAPK,2.13,710418302>0.3,1.5141666666666667
PKN,1.97,710418302>0.3,0.31166666666666665
P38,1.96,710418302>0.3,0.9550000000000001
MELK,1.82,710418302>0.3,1.5516666666666667
STKR,1.8,710418302>0.3,0.6691666666666667
DYRK,1.79,710418302>0.3,1.6141666666666667
AMPK,-1.72,710418302>0.3,-0.9375
AKT,-1.72,710418302>0.3,-0.42583333333333334
PKA,-1.49,710418302>0.3,-0.52
PLK,-1.38,710418302>0.3,-1.4708333333333332
PDK1,1.3,710418302>0.3,1.1316666666666666
CAMK2,1.28,710418302>0.3,0.47833333333333333
PKCD,-1.23,710418302>0.3,-0.4408333333333333
STE11,1.19,710418302>0.3,0.2958333333333333
CK1,-1.1,710418302>0.3,-1.2275
PKCI,1.1,710418302>0.3,0.29
AUR,-1.07,710418302>0.3,-0.07083333333333332
NMO,-1.04,710418302>0.3,-1.345
DMPK,1.01,710418302>0.3,1.7366666666666666
GRK,0.95,710418302>0.3,0.2175
DAPK,-0.94,710418302>0.3,0.3058333333333333
JNK,0.93,710418302>0.3,0.16249999999999998
NEK,0.92,710418302>0.3,0.135
VRK1,0.85,710418302>0.3,0.7525000000000001
PKG,-0.85,710418302>0.3,-0.235
STE7,0.81,710418302>0.3,-0.39333333333333337
NDR,-0.75,710418302>0.3,-0.3441666666666666
CHK1,0.75,710418302>0.3,0.6466666666666666
IKK,-0.74,710418302>0.3,-0.8583333333333334
MLCK,-0.73,710418302>0.3,0.30333333333333334
COT,-0.71,710418302>0.3,-0.44000000000000006
IRAK,0.69,710418302>0.3,0.9575
MARK,0.67,710418302>0.3,0.81
PHK,0.67,710418302>0.3,0.6883333333333334
MSN,-0.66,710418302>0.3,-0.7883333333333333
RAD53,0.65,710418302>0.3,0.6383333333333333
ATM,-0.64,710418302>0.3,-0.7858333333333334
MLK,-0.6,710418302>0.3,-0.7208333333333333
RAF,0.6,710418302>0.3,0.5175
BARK2,-0.54,710418302>0.3,-0.6791666666666667
MTOR,0.51,710418302>0.3,0.3833333333333333
MST,0.5,710418302>0.3,0.97
NUAK,-0.48,710418302>0.3,-0.5608333333333333
PAKB,-0.47,710418302>0.3,1.4766666666666668
NAK,-0.46,710418302>0.3,-0.5475
TTK,-0.46,710418302>0.3,-0.5566666666666666
TLK,-0.42,710418302>0.3,-0.5508333333333333
HAL,-0.42,710418302>0.3,-0.5466666666666666
NIK,-0.34,710418302>0.3,-0.38583333333333336
TAO,-0.34,710418302>0.3,-0.3933333333333333
ULK,-0.34,710418302>0.3,-0.3908333333333333
CAMKK,-0.33,710418302>0.3,-0.3925
PASK,-0.33,710418302>0.3,-0.38583333333333336
MOS,-0.32,710418302>0.3,-0.3875
CK2,0.31,710418302>0.3,-0.1575
RIPK,-0.31,710418302>0.3,-0.8358333333333333
CLK,-0.31,710418302>0.3,-0.38166666666666665
KHS,-0.31,710418302>0.3,-0.3875
SLK,-0.31,710418302>0.3,-0.3925
WNK,-0.31,710418302>0.3,0.32333333333333336
BUD32,-0.3,710418302>0.3,-0.39666666666666667
SGK,-0.3,710418302>0.3,0.5900000000000001
PIM,0.26,710418302>0.3,0.48000000000000004
QIK,0.26,710418302>0.3,0.2025
ATR,-0.19,710418302>0.3,-0.3175
